Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
10708,Bhind,Mow,Wheat,Other,FAQ,1979,2000,2000,31 Jan 2020
10709,Bhind,Mow,Wheat,Other,FAQ,1990,0,1990,24 Jan 2020
10710,Jaunpur,Mugrabaadshahpur,Wheat,Dara,FAQ,1980,2130,2100,31 Jan 2020
10711,Mumbai,Mumbai,Wheat,Other,FAQ,2500,4000,3250,03 Jan 2020
10712,Mumbai,Mumbai,Wheat,Other,FAQ,2700,4000,3350,28 Jan 2020
10713,Mungeli,Munguli,Wheat,Local,FAQ,1940,1940,1940,03 Jan 2020
10714,Sambhal,Muradabad,Wheat,Hybrid,FAQ,2010,2040,2030,06 Jan 2020
10715,Muzaffarnagar,Muzzafarnagar,Wheat,Dara,FAQ,2125,2200,2150,08 Jan 2020
10716,Mysore,Mysore (Bandipalya),Wheat,Local,FAQ,2700,3300,3000,16 Jan 2020
10717,Mysore,Mysore (Bandipalya),Wheat,Local,FAQ,3100,3600,3350,29 Jan 2020
10718,Bahraich,Naanpara,Wheat,Dara,FAQ,1910,1990,1950,15 Jan 2020
10719,Bharatpur,Nadwai,Wheat,Other,FAQ,2140,2183,2170,08 Jan 2020
10720,Ujjain,Nagda,Wheat,Other,FAQ,2277,2300,2280,08 Jan 2020
10721,Nagpur,Nagpur,Wheat,Sharbati,FAQ,2500,2700,2650,06 Jan 2020
10722,Nagpur,Nagpur,Wheat,Sharbati,FAQ,2500,2700,2650,23 Jan 2020
10723,Janjgir,Naila,Wheat,Medium,FAQ,200,200,200,04 Jan 2020
10724,Shajapur,Nalkehda,Wheat,Other,FAQ,2000,2099,2040,28 Jan 2020
10725,Shajapur,Nalkehda,Wheat,Other,FAQ,2000,2157,2110,19 Jan 2020
10726,Rajkot,Rajkot,Wheat,Sharbati,FAQ,2320,2450,2395,18 Jan 2020
10727,Rajnandgaon,Rajnandgaon,Wheat,Deshi,FAQ,2190,2300,2230,10 Jan 2020
10728,Amreli,Rajula,Wheat,PISSI,FAQ,2080,2975,2528,21 Jan 2020
10729,Kota,Ramganjmandi,Wheat,Other,FAQ,2020,2086,2028,24 Jan 2020
10730,Kota,Ramganjmandi,Wheat,Other,FAQ,2161,2323,2174,08 Jan 2020
10731,Rampur,Rampur,Wheat,Dara,FAQ,2040,2060,2050,30 Jan 2020
10732,Birbhum,Rampurhat,Wheat,Sonalika,FAQ,1880,1900,1890,26 Jan 2020
10733,Ballia,Rasda,Wheat,Dara,FAQ,1950,2120,2020,11 Jan 2020
10734,Ratlam,Ratlam,Wheat,Lok-1,FAQ,1900,2590,2300,17 Jan 2020
10735,Ratlam,Ratlam,Wheat,Lok-1,FAQ,2050,2472,2230,23 Jan 2020
10736,Jalgaon,Raver,Wheat,Other,FAQ,2001,2251,2160,28 Jan 2020
10737,Sehore,Rehati,Wheat,Local,FAQ,2000,2200,2050,10 Jan 2020
10738,Sehore,Rehati,Wheat,Local,FAQ,2139,2203,2170,04 Jan 2020
10739,Sagar,Rehli,Wheat,Other,FAQ,1820,2020,1920,23 Jan 2020
10740,Sagar,Rehli,Wheat,Other,FAQ,1910,2110,2010,07 Jan 2020
10741,Sagar,Rehli,Wheat,Other,FAQ,1920,2120,2020,12 Jan 2020
10742,Rewa,Rewa,Wheat,Other,FAQ,2020,2092,2050,21 Jan 2020
10743,Sonbhadra,Robertsganj,Wheat,Dara,FAQ,1945,2100,2010,07 Jan 2020
10744,Sonbhadra,Robertsganj,Wheat,Dara,FAQ,1965,2170,2045,30 Jan 2020
10745,Sonbhadra,Robertsganj,Wheat,Dara,FAQ,1965,2185,2060,27 Jan 2020
10746,Ganganagar,Sadulshahar,Wheat,Other,FAQ,2100,2126,2125,10 Jan 2020
10747,Barabanki,Safdarganj,Wheat,Dara,FAQ,1940,1980,1960,22 Jan 2020
10748,Barabanki,Safdarganj,Wheat,Dara,FAQ,1950,1975,1965,10 Jan 2020
10749,Sagar,Sagar,Wheat,Other,FAQ,2135,2380,2225,07 Jan 2020
10750,Sagar,Sagar,Wheat,Other,FAQ,2140,2360,2205,09 Jan 2020
10751,Saharanpur,Saharanpur,Wheat,Dara,FAQ,2000,2150,2080,04 Jan 2020
10752,Saharanpur,Saharanpur,Wheat,Dara,FAQ,2040,2155,2100,10 Jan 2020
10753,Saharanpur,Saharanpur,Wheat,Dara,FAQ,2050,2170,2110,07 Jan 2020
10754,Saharanpur,Saharanpur,Wheat,Dara,FAQ,2070,2160,2125,24 Jan 2020
10755,Saharanpur,Saharanpur,Wheat,Dara,FAQ,2090,2180,2135,31 Jan 2020
10756,Siddharth Nagar,Sahiyapur,Wheat,Dara,FAQ,1840,2000,1945,01 Jan 2020
10757,Siddharth Nagar,Sahiyapur,Wheat,Dara,FAQ,1840,2000,1950,16 Jan 2020
10758,Ratlam,Sailana,Wheat,Other,FAQ,2121,2445,2243,24 Jan 2020
10759,Ratlam,Sailana,Wheat,Other,FAQ,2200,2401,2300,15 Jan 2020
10760,Ratlam,Sailana,Wheat,Other,FAQ,2200,2600,2400,06 Jan 2020
10761,Ratlam,Sailana,Wheat,Other,FAQ,2200,2672,2436,17 Jan 2020
10762,Raebarelli,Salon,Wheat,Dara,FAQ,1875,1900,1900,11 Jan 2020
10763,Raebarelli,Salon,Wheat,Dara,FAQ,1950,1980,1975,19 Jan 2020
10764,Khargone,Sanawad,Wheat,Lokwan,FAQ,1975,2285,2051,27 Jan 2020
10765,Hardoi,Sandi,Wheat,Other,FAQ,1700,1780,1750,08 Jan 2020
10766,Hardoi,Sandi,Wheat,Other,FAQ,1700,1800,1750,14 Jan 2020
10767,Hardoi,Sandi,Wheat,Other,FAQ,1700,1800,1750,20 Jan 2020
10768,Hardoi,Sandila,Wheat,Dara,FAQ,1920,2050,1980,19 Jan 2020
10769,Ahmednagar,Sangamner,Wheat,Other,FAQ,2126,2350,2238,03 Jan 2020
10770,Buldhana,Sangrampur(Varvatbakal),Wheat,Other,FAQ,1900,2200,2000,13 Jan 2020
10771,Indore,Sanwer,Wheat,Other,FAQ,2180,2180,2180,17 Jan 2020
10772,Rajgarh,Sarangpur,Wheat,Lok-1,FAQ,2016,2016,2016,30 Jan 2020
10773,Rajgarh,Sarangpur,Wheat,Lok-1,FAQ,2101,2231,2125,18 Jan 2020
10774,Nashik,Satana,Wheat,Other,FAQ,2000,2525,2200,10 Jan 2020
10775,Satna,Satna,Wheat,Other,FAQ,1990,2040,2020,24 Jan 2020
10776,Amreli,Savarkundla,Wheat,Lokwan,FAQ,2210,2455,2333,17 Jan 2020
10777,Gorakhpur,Sehjanwa,Wheat,Dara,FAQ,1935,1950,1940,27 Jan 2020
10778,Badwani,Sendhwa,Wheat,Lok-1,FAQ,2000,2240,2120,21 Jan 2020
10779,Datia,Sevda,Wheat,Mill Quality,FAQ,2000,2039,2010,25 Jan 2020
10780,Thane,Palghar,Wheat,Other,FAQ,2650,2650,2650,21 Jan 2020
10781,Bhavnagar,Palitana,Wheat,Hybrid,FAQ,2000,2500,2250,02 Jan 2020
10782,Bhavnagar,Palitana,Wheat,Hybrid,FAQ,2050,2400,2225,16 Jan 2020
10783,Panna,Panna,Wheat,Other,FAQ,1917,1937,1925,21 Jan 2020
10784,Panna,Panna,Wheat,Other,FAQ,1930,1950,1940,02 Jan 2020
10785,Panna,Panna,Wheat,Other,FAQ,1980,1985,1983,17 Jan 2020
10786,Panna,Panna,Wheat,Other,FAQ,2040,2075,2068,16 Jan 2020
10787,Banaskanth,Panthawada,Wheat,Other,FAQ,2150,2150,2150,02 Jan 2020
10788,Banaskanth,Panthawada,Wheat,Other,FAQ,2240,2240,2240,25 Jan 2020
10789,Jalana,Partur,Wheat,Maharashtra 2189,FAQ,1701,2381,1950,18 Jan 2020
10790,Patan,Patan,Wheat,Other,FAQ,2000,2400,2200,31 Jan 2020
10791,Patan,Patan,Wheat,Other,FAQ,2205,2500,2355,07 Jan 2020
10792,Parbhani,Pathari,Wheat,Other,FAQ,1700,2400,1850,08 Jan 2020
10793,Shivpuri,Pichhour,Wheat,Lokwan,FAQ,1998,2032,2015,28 Jan 2020
10794,Shivpuri,Pichhour,Wheat,Lokwan,FAQ,2003,2110,2057,04 Jan 2020
10795,Shivpuri,Pichhour,Wheat,Lokwan,FAQ,2030,2190,2110,10 Jan 2020
10796,Pillibhit,Pilibhit,Wheat,Dara,FAQ,2000,2100,2050,25 Jan 2020
10797,Mandsaur,Piplya,Wheat,Lok -1 (Nilami Rate),FAQ,2239,2401,2275,02 Jan 2020
10798,Porbandar,Porbandar,Wheat,Other,FAQ,0,2325,2325,15 Jan 2020
10799,Porbandar,Porbandar,Wheat,Other,FAQ,2175,2425,2300,29 Jan 2020
10800,Pratapgarh,Pratapgarh,Wheat,Dara,FAQ,1915,1935,1925,20 Jan 2020
10801,Tikamgarh,Prithvipur,Wheat,Mill Quality,FAQ,2070,2085,2080,01 Jan 2020
10802,Kanpur Dehat,Pukharayan,Wheat,Dara,FAQ,2000,2080,2050,22 Jan 2020
10803,Pune,Pune,Wheat,Sharbati,FAQ,4200,4700,4450,08 Jan 2020
10804,Pillibhit,Puranpur,Wheat,Dara,FAQ,1850,1980,1920,01 Jan 2020
10805,Unnao,Purwa,Wheat,Dara,FAQ,1980,2020,2000,27 Jan 2020
10806,Hamirpur,Raath,Wheat,Dara,FAQ,1950,2010,2000,31 Jan 2020
10807,Guna,Raghogarh,Wheat,Mill Quality,FAQ,2001,2135,2068,27 Jan 2020
10808,Ahmednagar,Rahata,Wheat,Other,FAQ,2026,2331,2200,01 Jan 2020
10809,Ahmednagar,Rahuri,Wheat,Other,FAQ,1900,2100,2005,12 Jan 2020
10810,Ahmednagar,Rahuri,Wheat,Other,FAQ,2000,2300,2125,13 Jan 2020
10811,Ahmednagar,Rahuri(Vambori),Wheat,Other,FAQ,1652,2265,2038,03 Jan 2020
10812,Ahmednagar,Rahuri(Vambori),Wheat,Other,FAQ,2151,2525,2340,11 Jan 2020
10813,Raebarelli,Raibareilly,Wheat,Dara,FAQ,1990,2010,2000,24 Jan 2020
10814,Raebarelli,Raibareilly,Wheat,Dara,FAQ,2000,2015,2010,31 Jan 2020
10815,Raebarelli,Raibareilly,Wheat,Dara,FAQ,2015,2025,2020,07 Jan 2020
10816,Rajkot,Rajkot,Wheat,Lokwan,FAQ,2225,2340,2270,20 Jan 2020
10817,Rajkot,Rajkot,Wheat,Sharbati,FAQ,2225,2445,2320,01 Jan 2020
10818,Rajkot,Rajkot,Wheat,Sharbati,FAQ,2265,2445,2325,30 Jan 2020
10819,Chhatarpur,Rajnagar,Wheat,Mill Quality,FAQ,1980,2050,2000,04 Jan 2020
10820,Chhatarpur,Rajnagar,Wheat,Mill Quality,FAQ,2000,2050,2020,01 Jan 2020
10821,Rajnandgaon,Rajnandgaon,Wheat,Deshi,FAQ,1851,2334,2300,06 Jan 2020
10822,Amreli,Rajula,Wheat,PISSI,FAQ,1755,2750,2253,22 Jan 2020
10823,Kota,Ramganjmandi,Wheat,Other,FAQ,2000,2000,2000,16 Jan 2020
10824,Kota,Ramganjmandi,Wheat,Other,FAQ,2169,2311,2182,09 Jan 2020
10825,Rampur,Rampur,Wheat,Dara,FAQ,2090,2115,2100,31 Jan 2020
10826,Birbhum,Rampurhat,Wheat,Sonalika,FAQ,1880,1900,1890,11 Jan 2020
10827,Birbhum,Rampurhat,Wheat,Sonalika,FAQ,1880,1900,1890,15 Jan 2020
10828,Birbhum,Rampurhat,Wheat,Sonalika,FAQ,1880,1900,1890,17 Jan 2020
10829,Birbhum,Rampurhat,Wheat,Sonalika,FAQ,1880,1900,1890,21 Jan 2020
10830,Ballia,Rasda,Wheat,Dara,FAQ,1920,2180,2075,21 Jan 2020
10831,Ballia,Rasda,Wheat,Dara,FAQ,1980,2160,2050,17 Jan 2020
10832,Ratlam,Ratlam,Wheat,Lok-1,FAQ,2100,2400,2250,19 Jan 2020
10833,Jalgaon,Raver,Wheat,Other,FAQ,1870,2181,2071,27 Jan 2020
10834,Rajkot,Rajkot,Wheat,Sharbati,FAQ,2275,2450,2360,07 Jan 2020
10835,Rajkot,Rajkot,Wheat,Sharbati,FAQ,2310,2450,2350,23 Jan 2020
10836,Rajnandgaon,Rajnandgaon,Wheat,Deshi,FAQ,2200,2331,2290,09 Jan 2020
10837,Rajnandgaon,Rajnandgaon,Wheat,Deshi,FAQ,2231,2281,2256,02 Jan 2020
10838,Amreli,Rajula,Wheat,PISSI,FAQ,1500,2675,2088,24 Jan 2020
10839,Amreli,Rajula,Wheat,PISSI,FAQ,2075,2600,2338,07 Jan 2020
10840,Amreli,Rajula,Wheat,PISSI,FAQ,2325,2550,2438,04 Jan 2020
10841,Amreli,Rajula,Wheat,PISSI,FAQ,2330,2465,2398,30 Jan 2020
10842,Kota,Ramganjmandi,Wheat,Other,FAQ,2121,2351,2186,06 Jan 2020
10843,Satna,Ramnagar,Wheat,Other,FAQ,1975,1975,1975,25 Jan 2020
10844,Satna,Ramnagar,Wheat,Other,FAQ,2000,2000,2000,20 Jan 2020
10845,Birbhum,Rampurhat,Wheat,Sonalika,FAQ,1880,1900,1890,02 Jan 2020
10846,Ratlam,Ratlam,Wheat,Lok-1,FAQ,1920,2642,2272,30 Jan 2020
10847,Jalgaon,Raver,Wheat,Other,FAQ,1975,2271,2180,22 Jan 2020
10848,Sagar,Rehli,Wheat,Other,FAQ,1820,2020,1920,28 Jan 2020
10849,Sagar,Rehli,Wheat,Other,FAQ,1820,2020,1920,29 Jan 2020
10850,Rewa,Rewa,Wheat,Other,FAQ,2084,2178,2085,03 Jan 2020
10851,Rewa,Rewa,Wheat,Other,FAQ,2108,2181,2150,04 Jan 2020
10852,Sonbhadra,Robertsganj,Wheat,Dara,FAQ,1955,2170,2045,18 Jan 2020
10853,Kanpur Dehat,Rura,Wheat,Dara,FAQ,1850,1910,1900,23 Jan 2020
10854,Kanpur Dehat,Rura,Wheat,Dara,FAQ,1870,1910,1900,03 Jan 2020
10855,Kanpur Dehat,Rura,Wheat,Dara,FAQ,1870,1910,1900,04 Jan 2020
10856,Ganganagar,Sadulshahar,Wheat,Other,FAQ,2125,2125,2125,15 Jan 2020
10857,Ganganagar,Sadulshahar,Wheat,Other,FAQ,4305,4305,4305,11 Jan 2020
10858,Barabanki,Safdarganj,Wheat,Dara,FAQ,1940,1980,1960,15 Jan 2020
10859,Saharanpur,Saharanpur,Wheat,Dara,FAQ,2080,2160,2120,17 Jan 2020
10860,Siddharth Nagar,Sahiyapur,Wheat,Dara,FAQ,1840,2000,1945,09 Jan 2020
10861,Siddharth Nagar,Sahiyapur,Wheat,Dara,FAQ,1840,2000,1950,24 Jan 2020
10862,Ratlam,Sailana,Wheat,Other,FAQ,2140,2415,2277,18 Jan 2020
10863,Ratlam,Sailana,Wheat,Other,FAQ,2141,2500,2320,28 Jan 2020
10864,Ratlam,Sailana,Wheat,Other,FAQ,2200,2681,2440,14 Jan 2020
10865,Birbhum,Sainthia,Wheat,Sonalika,FAQ,1870,1890,1880,23 Jan 2020
10866,Bemetara,Saja,Wheat,Other,FAQ,2000,2000,2000,20 Jan 2020
10867,Dhule,Sakri,Wheat,Other,FAQ,1950,2150,2000,13 Jan 2020
10868,Raebarelli,Salon,Wheat,Dara,FAQ,1970,1980,1975,21 Jan 2020
10869,Ahmedabad,Sanad,Wheat,Sharbati,FAQ,2215,2415,2315,01 Jan 2020
10870,Khargone,Sanawad,Wheat,Lokwan,FAQ,2055,2199,2140,22 Jan 2020
10871,Khargone,Sanawad,Wheat,Lokwan,FAQ,2100,2171,2125,21 Jan 2020
10872,Hardoi,Sandi,Wheat,Other,FAQ,1700,1800,1750,04 Jan 2020
10873,Hardoi,Sandi,Wheat,Other,FAQ,1700,1800,1750,10 Jan 2020
10874,Hardoi,Sandila,Wheat,Dara,FAQ,1880,2000,1960,02 Jan 2020
10875,Hardoi,Sandila,Wheat,Dara,FAQ,1900,2030,1980,07 Jan 2020
10876,Hardoi,Sandila,Wheat,Dara,FAQ,1900,2040,1980,09 Jan 2020
10877,Sangli,Sangli,Wheat,Other,FAQ,2550,3200,2875,27 Jan 2020
10878,Sangli,Sangli,Wheat,Other,FAQ,2700,3200,2950,23 Jan 2020
10879,Buldhana,Sangrampur(Varvatbakal),Wheat,Other,FAQ,1800,2300,2000,04 Jan 2020
10880,Buldhana,Sangrampur(Varvatbakal),Wheat,Other,FAQ,1900,2200,2000,11 Jan 2020
10881,Hanumangarh,Sangriya,Wheat,Other,FAQ,2070,2070,2070,29 Jan 2020
10882,Rajgarh,Sarangpur,Wheat,Lok-1,FAQ,2000,2210,2100,29 Jan 2020
10883,Rajgarh,Sarangpur,Wheat,Lok-1,FAQ,2011,2011,2011,31 Jan 2020
10884,Rajgarh,Sarangpur,Wheat,Lok-1,FAQ,2151,2255,2230,14 Jan 2020
10885,Nashik,Satana,Wheat,Other,FAQ,1850,2611,2301,21 Jan 2020
10886,Satna,Satna,Wheat,Other,FAQ,1961,2347,2021,29 Jan 2020
10887,Amreli,Savarkundla,Wheat,Bansi,FAQ,2250,2625,2438,09 Jan 2020
10888,Ujjain,Ujjain,Wheat,Lokwan,FAQ,1035,2802,2374,09 Jan 2020
10889,Ujjain,Ujjain,Wheat,Lokwan,FAQ,1850,2368,2130,31 Jan 2020
10890,Ujjain,Ujjain,Wheat,Lokwan,FAQ,1955,2471,2116,27 Jan 2020
10891,Thane,Ulhasnagar,Wheat,Other,FAQ,2500,3100,2800,09 Jan 2020
10892,Thane,Ulhasnagar,Wheat,Other,FAQ,2600,3200,2900,23 Jan 2020
10893,Umariya,Umariya,Wheat,Other,FAQ,1900,1950,1920,21 Jan 2020
10894,Umariya,Umariya,Wheat,Other,FAQ,1950,2000,1980,24 Jan 2020
10895,Umariya,Umariya,Wheat,Other,FAQ,1950,2050,2000,06 Jan 2020
10896,Anand,Umreth,Wheat,Deshi,FAQ,2050,2200,2180,03 Jan 2020
10897,Unnao,Unnao,Wheat,Dara,FAQ,1985,2010,2000,16 Jan 2020
10898,Unnao,Unnao,Wheat,Dara,FAQ,1990,2010,2000,26 Jan 2020
10899,Kanpur,Uttaripura,Wheat,Dara,FAQ,2000,2000,2000,22 Jan 2020
10900,Banaskanth,Vadgam,Wheat,Lokwan Gujrat,FAQ,2195,2195,2195,18 Jan 2020
10901,Vadodara(Baroda),Vadodara,Wheat,Lokwan,FAQ,2400,2500,2500,03 Jan 2020
10902,Vadodara(Baroda),Vadodara,Wheat,Lokwan,FAQ,2400,2500,2500,04 Jan 2020
10903,Vadodara(Baroda),Vadodara,Wheat,Lokwan,FAQ,2400,2500,2500,13 Jan 2020
10904,Vadodara(Baroda),Vadodara,Wheat,Other,FAQ,2300,2450,2450,11 Jan 2020
10905,Vadodara(Baroda),Vadodara,Wheat,Other,FAQ,2300,2450,2450,17 Jan 2020
10906,Vadodara(Baroda),Vadodara,Wheat,Other,FAQ,2300,2500,2500,01 Jan 2020
10907,Vadodara(Baroda),Vadodara,Wheat,Sonalika,FAQ,2400,2500,2500,31 Jan 2020
10908,Satara,Vaduj,Wheat,Maharashtra 2189,FAQ,2150,2250,2200,11 Jan 2020
10909,Chattrapati Sambhajinagar,Vaijpur,Wheat,Other,FAQ,1987,2400,2150,25 Jan 2020
10910,Morbi,Vankaner,Wheat,Other,FAQ,2050,2405,2250,04 Jan 2020
10911,Morbi,Vankaner,Wheat,Other,FAQ,2100,2400,2300,03 Jan 2020
10912,Morbi,Vankaner,Wheat,Other,FAQ,2145,2445,2275,27 Jan 2020
10913,Morbi,Vankaner,Wheat,Other,FAQ,2175,2430,2300,30 Jan 2020
10914,Kanpur,Varipaal,Wheat,Dara,FAQ,1840,1900,1880,17 Jan 2020
10915,Kanpur,Varipaal,Wheat,Dara,FAQ,1900,1950,1920,06 Jan 2020
10916,Vidisha,Vidisha,Wheat,Lokwan,FAQ,1850,2336,2120,20 Jan 2020
10917,Vidisha,Vidisha,Wheat,Sharbati,FAQ,2050,2475,2250,22 Jan 2020
10918,Vidisha,Vidisha,Wheat,Sharbati,FAQ,2150,2570,2320,10 Jan 2020
10919,Mehsana,Vijapur,Wheat,Other,FAQ,2000,2355,2225,22 Jan 2020
10920,Mehsana,Vijapur,Wheat,Other,FAQ,2155,2560,2400,08 Jan 2020
10921,Mehsana,Vijapur,Wheat,Other,FAQ,2200,2610,2400,10 Jan 2020
10922,Mehsana,Vijapur(Gojjariya),Wheat,Other,FAQ,2175,2415,2350,11 Jan 2020
10923,Beawar,Vijaynagar,Wheat,Other,FAQ,2162,2188,2170,17 Jan 2020
10924,Sheopur,Vijaypur,Wheat,Other,FAQ,2000,2070,2070,08 Jan 2020
10925,Rampur,Vilaspur,Wheat,Dara,FAQ,2050,2100,2070,14 Jan 2020
10926,Junagarh,Visavadar,Wheat,Lokwan Gujrat,FAQ,2130,2440,2285,16 Jan 2020
10927,Junagarh,Visavadar,Wheat,Lokwan Gujrat,FAQ,2160,2470,2315,22 Jan 2020
10928,Pillibhit,Vishalpur,Wheat,Dara,FAQ,1960,2005,1980,20 Jan 2020
10929,Pillibhit,Vishalpur,Wheat,Dara,FAQ,1985,2010,1995,15 Jan 2020
10930,Pillibhit,Vishalpur,Wheat,Dara,FAQ,2000,2040,2015,31 Jan 2020
10931,Mehsana,Visnagar,Wheat,Other,FAQ,2190,2442,2316,02 Jan 2020
10932,Sitapur,Viswan,Wheat,Other,FAQ,1800,1900,1850,11 Jan 2020
10933,Vashim,Washim,Wheat,Maharashtra 2189,FAQ,1850,2000,1900,28 Jan 2020
10934,Vashim,Washim,Wheat,Maharashtra 2189,FAQ,2000,2400,2200,10 Jan 2020
10935,Amreli,Savarkundla,Wheat,Lokwan,FAQ,1900,2350,2125,25 Jan 2020
10936,Amreli,Savarkundla,Wheat,Lokwan,FAQ,1950,2495,2223,21 Jan 2020
10937,Amreli,Savarkundla,Wheat,Lokwan,FAQ,2000,2375,2188,27 Jan 2020
10938,Amreli,Savarkundla,Wheat,Lokwan,FAQ,2195,2530,2363,22 Jan 2020
10939,Swai Madhopur,Sawai Madhopur,Wheat,Other,FAQ,1950,2125,2125,30 Jan 2020
10940,Gorakhpur,Sehjanwa,Wheat,Dara,FAQ,1940,1965,1950,07 Jan 2020
10941,Gorakhpur,Sehjanwa,Wheat,Dara,FAQ,1950,1965,1955,24 Jan 2020
10942,Sehore,Sehore,Wheat,MP Sharbati,FAQ,2108,2626,2467,23 Jan 2020
10943,Sehore,Sehore,Wheat,MP Sharbati,FAQ,2291,2703,2525,03 Jan 2020
10944,Datia,Sevda,Wheat,Mill Quality,FAQ,2100,2167,2130,02 Jan 2020
10945,Ashoknagar,Shadora,Wheat,Other,FAQ,2300,2300,2300,06 Jan 2020
10946,Sagar,Shahagarh,Wheat,Other,FAQ,2080,2100,2090,17 Jan 2020
10947,Shahjahanpur,Shahjahanpur,Wheat,Dara,FAQ,2000,2100,2055,16 Jan 2020
10948,Dindori,Shahpura,Wheat,Local,FAQ,1800,2000,1900,06 Jan 2020
10949,Dindori,Shahpura,Wheat,Local,FAQ,1800,2000,1900,22 Jan 2020
10950,Jabalpur,Shahpura(Jabalpur),Wheat,Other,FAQ,1995,2010,2005,28 Jan 2020
10951,Shajapur,Shajapur,Wheat,Other,FAQ,2020,2060,2050,05 Jan 2020
10952,Shajapur,Shajapur,Wheat,Other,FAQ,2232,2441,2385,07 Jan 2020
10953,Mandsaur,Shamgarh,Wheat,Other,FAQ,1920,1960,1940,19 Jan 2020
10954,Mandsaur,Shamgarh,Wheat,Other,FAQ,2070,2115,2092,31 Jan 2020
10955,Mandsaur,Shamgarh,Wheat,Other,FAQ,2250,2290,2270,12 Jan 2020
10956,Shamli,Shamli,Wheat,Dara,FAQ,2035,2235,2160,22 Jan 2020
10957,Vidisha,Shamshabad,Wheat,Lok -1 (Nilami Rate),FAQ,1960,1967,1967,31 Jan 2020
10958,Vidisha,Shamshabad,Wheat,Lok -1 (Nilami Rate),FAQ,2040,2047,2041,23 Jan 2020
10959,Vidisha,Shamshabad,Wheat,Lok -1 (Nilami Rate),FAQ,2120,2161,2150,07 Jan 2020
10960,Sheopur,Sheopurbadod,Wheat,Other,FAQ,1989,2067,2041,20 Jan 2020
10961,Sheopur,Sheopurbadod,Wheat,Other,FAQ,2150,2176,2150,04 Jan 2020
10962,Sheopur,Sheopurkalan,Wheat,Other,FAQ,2016,2100,2040,30 Jan 2020
10963,Sheopur,Sheopurkalan,Wheat,Other,FAQ,2150,2206,2190,03 Jan 2020
10964,Ahmednagar,Shevgaon,Wheat,Maharashtra 2189,FAQ,1950,2450,1950,29 Jan 2020
10965,Ahmednagar,Shevgaon,Wheat,Maharashtra 2189,FAQ,2000,2451,2451,12 Jan 2020
10966,Ahmednagar,Shevgaon(Bodhegaon),Wheat,Maharashtra 2189,FAQ,2200,2350,2200,03 Jan 2020
10967,Shimoga,Shimoga,Wheat,Super Fine,FAQ,3200,3400,3200,09 Jan 2020
10968,Shimoga,Shimoga,Wheat,Super Fine,FAQ,3200,3400,3300,23 Jan 2020
10969,Shimoga,Shimoga,Wheat,Super Fine,FAQ,3200,3400,3300,24 Jan 2020
10970,Dhule,Shirpur,Wheat,Other,FAQ,1913,2505,2271,13 Jan 2020
10971,Ahmednagar,Shrirampur,Wheat,Other,FAQ,1801,2454,2200,14 Jan 2020
10972,Ahmednagar,Shrirampur(Belapur),Wheat,Other,FAQ,1900,1900,1900,06 Jan 2020
10973,Ahmednagar,Shrirampur(Belapur),Wheat,Other,FAQ,1900,1900,1900,16 Jan 2020
10974,Ahmednagar,Shrirampur(Belapur),Wheat,Other,FAQ,1900,1900,1900,30 Jan 2020
10975,Patan,Siddhpur,Wheat,Hybrid,FAQ,2215,2550,2382,03 Jan 2020
10976,Sidhi,Sidhi,Wheat,Other,FAQ,1850,1856,1851,10 Jan 2020
10977,Hathras,Sikandraraau,Wheat,Dara,FAQ,1930,2015,1965,05 Jan 2020
10978,Wardha,Sindi(Selu),Wheat,Other,FAQ,2045,2061,2050,11 Jan 2020
10979,Singroli,Singroli,Wheat,Other,FAQ,1850,2000,1850,08 Jan 2020
10980,Singroli,Singroli,Wheat,Other,FAQ,2050,2050,2050,31 Jan 2020
10981,Harda,Sirali,Wheat,Mill Quality,FAQ,1970,1980,1980,30 Jan 2020
10982,Harda,Sirali,Wheat,Mill Quality,FAQ,1980,2050,2030,28 Jan 2020
10983,Vidisha,Sironj,Wheat,Other,FAQ,1800,2432,2116,31 Jan 2020
10984,Vidisha,Sironj,Wheat,Other,FAQ,1836,2580,2208,20 Jan 2020
10985,Vidisha,Sironj,Wheat,Other,FAQ,1905,2550,2227,18 Jan 2020
10986,Vidisha,Sironj,Wheat,Other,FAQ,2052,2610,2331,24 Jan 2020
10987,Shajapur,Nalkehda,Wheat,Other,FAQ,2100,2191,2150,16 Jan 2020
10988,Nashik,Nandgaon,Wheat,Maharashtra 2189,FAQ,1875,2246,2121,08 Jan 2020
10989,Amarawati,Nandgaon Khandeshwar,Wheat,Other,FAQ,1750,1991,1870,08 Jan 2020
10990,Amarawati,Nandgaon Khandeshwar,Wheat,Other,FAQ,1950,2000,1975,11 Jan 2020
10991,Nandurbar,Nandurbar,Wheat,Other,FAQ,2193,2193,2193,02 Jan 2020
10992,Delhi,Narela,Wheat,Mexican,FAQ,2031,2400,2252,20 Jan 2020
10993,Delhi,Narela,Wheat,Mexican,FAQ,2091,2251,2200,04 Jan 2020
10994,Delhi,Narela,Wheat,Mexican,FAQ,2238,2245,2238,07 Jan 2020
10995,Gadag,Nargunda,Wheat,H.D.,Medium,2350,2350,2350,30 Jan 2020
10996,Rajgarh,Narsinghgarh,Wheat,147 Average,FAQ,1950,2300,2200,06 Jan 2020
